CUSTKEY,NAME,ADDRESS,PHONE,ACCTBAL,MKTSEGMENT
1294572,Customer#001294572,hghaExM5U7Iqar,31-107-466-2927,1218.41,HOUSEHOLD
1294717,Customer#001294717,"fnhly,zE20TJ LSWvfZP2A5o5YSYwTxxJo",17-794-162-9338,4527.12,HOUSEHOLD
1295046,Customer#001295046,VENI1hWmhwZDyrJsaNA251hognBLsko5Bu,11-984-516-8272,232.65,FURNITURE
1295353,Customer#001295353,4rf4E659JoMmliYjodBpOmB31YEFdogYGXH,12-722-531-6217,1243.65,BUILDING
1299564,Customer#001299564,vavO5wrTXj9mX6pp2nhJTePTgbLFsT,34-945-784-2253,3563.11,BUILDING
1301384,Customer#001301384,9GYmBUjbuom9hHsG EaIhJqG7PZ,29-719-793-8801,5999.18,HOUSEHOLD
1303752,Customer#001303752,"b,Ti0IrhOwr",26-694-877-6256,9456.18,AUTOMOBILE
1304760,Customer#001304760,"ZcB 7JRjHrgs3ihCaH5sOVihqomb,O",14-649-749-5975,8627.33,MACHINERY
1411407,Customer#001411407,2PA8Ief02GeSpcrJJL,25-693-716-9910,4413.19,HOUSEHOLD
1412032,Customer#001412032,"qn1IzOND143PM,9KdnNby6mJmKN9J HsEdkH9",25-594-447-4858,8599.51,HOUSEHOLD
1412764,Customer#001412764,GkO p5mRxfkks62U,22-483-426-4774,9074.37,MACHINERY
1413481,Customer#001413481,"g30Zx9xk,wT2aAkLzQLElxX0oM,ilwUrBKT",11-845-743-6974,757.25,FURNITURE
1415161,Customer#001415161,6eDI6Qg9tTx,20-217-507-2685,829.53,MACHINERY
1416298,Customer#001416298,1lvOFQa5DSPfsAZ,25-117-657-1207,3472.73,HOUSEHOLD
1417663,Customer#001417663,wWZmcgzSCCLc9ImfUKaE0w,34-829-354-9820,6957.87,FURNITURE
1424380,Customer#001424380,"S4MbuRZK4 kqtkrXJCSpm0mzts7MCH0vlj,AS",24-527-602-1225,7862.06,MACHINERY
168191,Customer#000168191,KpHUGqspWWwCNmGRmw6JcqerJhxZ Koifu,23-521-301-1537,5292.29,HOUSEHOLD
169954,Customer#000169954,"OOPBesIaRQf,xRzq2 n5gZKTJET3",26-921-829-2205,2353.71,MACHINERY
170567,Customer#000170567,"NAde4QNViL5sUdT6lXB9MC3IhUlZhfv4zaUAnH,",29-170-172-1335,973.96,BUILDING
171798,Customer#000171798,jXNryDxQuMjJeVo5HsLz7rVY7kozUjJh4VJ,12-781-850-8652,4024.05,BUILDING
172170,Customer#000172170,2MHCg1zZsEn,31-552-413-1984,8102.36,AUTOMOBILE
172486,Customer#000172486,3U6DUtNHEjH2PLGj7INvwcmAXwwHC,32-164-536-4135,7189.97,FURNITURE
173030,Customer#000173030,"3OtUMBT50F2mg9Z7w7zLAJ07mkt4gbG,E",11-129-916-3438,1827.80,BUILDING
173907,Customer#000173907,Iteq71tmcTBxtsOqDwdSxJgPXiiAk0l,25-240-925-2872,-82.74,HOUSEHOLD
175243,Customer#000175243,Y5iJmw1ohkv,15-511-364-7999,985.63,FURNITURE
175693,Customer#000175693,L1hZ7kMwELpoOsAMm9UJMVT7xxqfPu2,16-550-859-1842,843.15,FURNITURE
176342,Customer#000176342," CIh6xDJyl1rg4j84zP2nje QCCY",26-509-680-5470,561.00,AUTOMOBILE
176859,Customer#000176859,myq3JBqLI2rOl5ZyONwHsVSYn,15-717-253-6958,968.75,MACHINERY
300125,Customer#000300125,5rLJocFjJuLI,24-254-278-6152,2446.70,AUTOMOBILE
302154,Customer#000302154,0jRYqJlPYCKMNWqjuvjcyAbJiyzE tO,18-244-881-2237,9309.13,BUILDING
303923,Customer#000303923,"qx5hKxg71LlE1pPHJ9,nrf0k9hbgb ,wW47",30-879-311-3045,5672.56,HOUSEHOLD
305564,Customer#000305564,"YbWIhexZhOs95UQl3MRwV,vbe9N5",22-522-301-3162,-807.59,AUTOMOBILE
306326,Customer#000306326,IiXeklagWv0f7h1j8N2Q7vwVISZ6Ev9r D ,30-200-397-7967,9236.08,MACHINERY
307028,Customer#000307028,rOnn4PUXGlAHJ69XSVg6POOk5k E,11-209-926-1520,1918.67,BUILDING
307204,Customer#000307204,"X2MwAWwSK,9y rOqc,mdFkfIfe",18-661-387-7302,6998.36,AUTOMOBILE
309190,Customer#000309190,X1T8uOF1NHncbk5kLm7QSYDDu5Nbu2,14-203-977-5258,7044.17,MACHINERY
309427,Customer#000309427,sH9bT1tPuTUuIwA6h88MRsZNdW17J,30-788-414-4259,3983.29,AUTOMOBILE
310725,Customer#000310725,APSzhi1fozYvmgMDFu4Y4A9hzw2zFHyR,12-573-689-1177,3220.32,AUTOMOBILE
312006,Customer#000312006,"eial0CkN,PU",23-542-173-8706,4962.61,BUILDING
313490,Customer#000313490,jY4ahvDWrIxW192VkLphtDZx2hmI6E6o,30-302-477-1074,-418.51,AUTOMOBILE
513292,Customer#000513292,sKLtJOVRF9kP6XlV,26-805-967-3607,5384.91,HOUSEHOLD
513308,Customer#000513308,6T7UaI2q3vQOVGSgi0x,28-539-537-1534,2051.15,AUTOMOBILE
514043,Customer#000514043,WsQ1CrjWWi0WCiS9GR,10-593-836-2377,1440.75,HOUSEHOLD
514389,Customer#000514389,8EXiDg3jO7tGTfLn,17-858-737-3814,6670.15,FURNITURE
514959,Customer#000514959,"m6P,anbFaXaYcaj7MegsDo,",14-767-370-5598,9225.58,MACHINERY
516463,Customer#000516463,KvLdnGoqVtZV1Cm,33-582-454-7662,3085.87,BUILDING
519850,Customer#000519850,"KCwL5aLw66kr43offv,d",22-645-819-8582,-963.72,AUTOMOBILE
521119,Customer#000521119,",F 8VnVjmx9",10-736-573-7968,2010.22,MACHINERY
521556,Customer#000521556,"JySf1jtX2Jt0Ki728sR85k,j",28-114-965-2695,4461.99,HOUSEHOLD
521853,Customer#000521853,"EWOQv1aNoH5xxrw,zNZrdD4g69PlKBGOJ9qgg0",17-628-652-5509,-912.08,HOUSEHOLD
617045,Customer#000617045,cB3Y2MotWKUaiyCzcEhs3NsptzCnl6JueIl,25-916-286-8579,7698.43,FURNITURE
617259,Customer#000617259,kSszj1a0M2,14-108-944-8879,5131.26,HOUSEHOLD
618181,Customer#000618181,"lcU6afLiloMxSK,372vOS76zqoHRsR3,ZujderJI",22-848-890-1211,8859.93,BUILDING
619087,Customer#000619087,"OniE40lznRgvvZyVz4,8vzK6GJOcNSc x1wq6",19-995-275-5636,8378.38,AUTOMOBILE
619734,Customer#000619734,"90xj1SVE,Gvovpppyj",33-693-197-8094,9695.54,AUTOMOBILE
619983,Customer#000619983,"MlZxHWe5Vdc1gPfujBqyiG,0SzMZhB",13-932-460-1219,2191.49,HOUSEHOLD
620634,Customer#000620634,"Ov5KhbGvc np,hdZZ",31-850-182-3153,3152.30,BUILDING
622054,Customer#000622054,on3vJpTHHsP bZuXfKhrW6,24-104-431-5746,9466.48,FURNITURE
627006,Customer#000627006,"MEAwRpKV,C0tNq2GHrS8OrHalViPqGQfer",28-789-677-7964,4805.24,AUTOMOBILE
628574,Customer#000628574,mNzcFH2U98,11-852-680-2513,5345.03,FURNITURE
857511,Customer#000857511,PlhAe0yOHtEC gxDYy07arxtw6rvPD,16-582-293-5853,-68.53,AUTOMOBILE
857730,Customer#000857730,LTAZ248of3NlG8WwO Izbrdsl6b,16-682-245-4620,1249.90,FURNITURE
859722,Customer#000859722,Tu2ZBudSYIjsMIghtVi yyqQyA,14-865-827-3409,3803.62,HOUSEHOLD
861851,Customer#000861851,"PT,RNs1u392H71JlsW9DU",32-344-712-2490,6243.45,MACHINERY
862427,Customer#000862427,"wBMhqPcNTMsb07SygU,fXFw",33-304-680-9728,3979.21,BUILDING
862597,Customer#000862597,c9OvGg4MKGdsiZcfMFs,13-342-171-6081,2779.24,MACHINERY
863109,Customer#000863109,rNKLQaTvlkeIg,28-472-800-6933,4321.77,AUTOMOBILE
864683,Customer#000864683,JZmnmk9Ijgm1CPBM4hO1Y,21-987-203-5312,1491.57,BUILDING
864716,Customer#000864716,0Z9Fk6pSvaB5rbRIBnRMpmPLXBT,24-516-369-1463,8785.71,AUTOMOBILE
866987,Customer#000866987,a6UzASQZBP,10-857-593-2274,3850.50,BUILDING
867429,Customer#000867429,39F8I8cINXj2bUC8q71nOms0BLQA,15-928-339-4107,1881.21,FURNITURE
867860,Customer#000867860,qIcOIduAewLBtimoJCsaMN14y9xSNfBvuhSYuT,31-945-800-3149,592.02,HOUSEHOLD
869358,Customer#000869358,3pKugm1pKTeBIjAuHcGrMKLiIc3d,11-261-602-1433,1081.42,FURNITURE
869910,Customer#000869910,BakhAlaE6BookzqwR9YLmG4BbBK,33-356-397-2867,4760.29,FURNITURE
106911,Customer#000106911,fOugj39t8duaMsCWpONOCT,20-546-443-9745,5235.42,AUTOMOBILE
107261,Customer#000107261,"JbbosYjMwgLmIQdmLKpjW5,betvDAIVirHQV",29-994-572-2006,7911.82,BUILDING
108713,Customer#000108713,"6oFfEGtq1gN  cz58PoVfaOwaqW2rGEZYtbVh9,",27-442-719-8132,3195.90,BUILDING
110437,Customer#000110437,kYcMMHJR1L34ubSKtT3AoF7xu,10-200-527-9527,-978.23,MACHINERY
110494,Customer#000110494,Gupa8FW3Ey4,29-153-898-5459,3716.14,BUILDING
110666,Customer#000110666,9xxlyl23l2iqmgAONcID,11-103-556-9201,6745.78,AUTOMOBILE
110876,Customer#000110876,EbbGmVzq5 ,34-489-978-8601,7153.53,BUILDING
110913,Customer#000110913,m6TNinr6FJshVYMiOThUUFwr8rEr,33-798-713-5052,9063.56,FURNITURE
112778,Customer#000112778,8Cws7zJZSfB6LUQtgj7hcc2ikl,19-701-945-3184,4620.47,MACHINERY
112879,Customer#000112879,mwCfGQ6ufirFhGs,14-805-842-5659,5718.50,BUILDING
112905,Customer#000112905,11PxKQbRyo3So3CF1vQFTdEB3eMThp644j,13-953-443-5912,6258.26,BUILDING
114394,Customer#000114394,mHHY5meKzdWbu6 JUbxvq,14-548-642-5345,4245.35,FURNITURE
115954,Customer#000115954,lFXj9C0evlgCZnUS9OW7wnwRDJxTI1YOq,25-777-907-4248,4389.49,AUTOMOBILE
116155,Customer#000116155,eYHeRwj00fGgYfaXtzw SW72,10-798-683-5531,5327.65,BUILDING
116408,Customer#000116408,",,zYQO STUz0wa5DJIr8ooI5Bu",28-484-140-3104,1621.70,MACHINERY
116771,Customer#000116771,KydlVJlqnoreV5HkDuY31xFR,32-345-507-5242,683.83,AUTOMOBILE
116822,Customer#000116822,"tF1ZAZHLB3ThK,SJTZo",34-758-116-8658,9704.94,MACHINERY
117209,Customer#000117209,"2KCsAsXH6,frO4UEJNs",18-752-247-7317,7076.79,HOUSEHOLD
117702,Customer#000117702,4rAksXFyKxwPTUblhvTeKUWrkZ8,31-868-766-1895,9726.01,BUILDING
118030,Customer#000118030,FdkTLAMd4lujlY5dPEAIasb8WOT,31-459-409-7534,4769.34,FURNITURE
119236,Customer#000119236,Vpn1YX4iEMP7cagz6,28-845-557-3907,9494.33,FURNITURE
119599,Customer#000119599,Qxm Y1tbolTmIC0O6eTWlKo0El1Nw 7RSKs,29-414-971-8804,4224.25,BUILDING
1487413,Customer#001487413,edxD pvlDcRP zPsULrFxTT5xIy0thXSn,11-669-761-1161,8348.52,AUTOMOBILE
1489428,Customer#001489428,zE4Zj0cURhmQXzBWHpXFtb,33-124-132-8447,9151.62,HOUSEHOLD
1492353,Customer#001492353,xnTQCgB AR9tRI4SHsS SC7it0iM,22-559-948-4445,1462.80,FURNITURE
1492621,Customer#001492621,"jd80GdapGJ6Q3s5e,CMb677Xk1tkKQhpd trQyUf",16-953-548-5900,8334.63,FURNITURE
1495958,Customer#001495958,RZ6xKOMuLvD2 ,33-298-470-3984,8850.71,AUTOMOBILE
1497457,Customer#001497457,"FukfPbcXazhut4eDoOnQhn5SY,HwxcvC1jPA",14-211-188-8077,1762.92,MACHINERY
1497681,Customer#001497681,6D8BlnAlzhKr4Um0XbW tHTWNTo,25-694-452-5005,427.17,MACHINERY
1499105,Customer#001499105,CD9xeYL3EzHAErO2HC6yU3rwT4royaM9EWa,26-169-995-5304,6798.18,MACHINERY
1499627,Customer#001499627,"y5Mx,LyzxX8",18-882-638-2384,9304.66,AUTOMOBILE
375589,Customer#000375589,sdSKLNkEbEn dhMwN42,28-727-275-4776,4660.79,MACHINERY
375839,Customer#000375839,"t5fXD4gutyRdbOE4Kt6ZgXKFjwKOj,NSXTFb0sU",11-408-105-2303,7710.10,MACHINERY
380038,Customer#000380038,"XrEU7bOzLOjMg9lnpZiOF9O,W5EFhKLY8l8Kic",28-196-226-7326,8597.96,FURNITURE
380872,Customer#000380872,s40JXmedkkvmJs6QLggxWG3yQcV0R2z HDR,17-545-252-6132,139.19,AUTOMOBILE
381015,Customer#000381015,jXgTlS77EFIgwdivW0,19-418-210-3303,8782.36,MACHINERY
383051,Customer#000383051,lNBraBSBBni9gErpbPeJvFoDPhoV py9UuH,20-889-609-2240,-925.85,FURNITURE
384035,Customer#000384035,NaiUBZscidKQ94,19-781-889-7823,2.19,BUILDING
384922,Customer#000384922,wn4iYDbQTjTqZl,32-774-776-7399,9351.68,AUTOMOBILE
385163,Customer#000385163,"KfrtbSj,tsl4Qs7vK,O",21-316-805-3850,6525.77,HOUSEHOLD
388744,Customer#000388744,"MSYfYev,0HyHuwTn50tpE8X0fcvYK,w47XbI4",16-898-223-7748,2097.33,BUILDING
480350,Customer#000480350,6QIFAl1fEPwqACTnVhiz7,16-263-863-2054,8855.31,MACHINERY
481514,Customer#000481514,Ad3T9x0xjuHhb1nsyeTQ0fOM0j7B5mBT4s,10-894-441-3242,7349.83,HOUSEHOLD
481988,Customer#000481988,HdEkaHK7jOMMWmyLV6HPLTGcGin1pg0j5Qqs,21-508-941-3043,1048.64,AUTOMOBILE
482378,Customer#000482378,23h 8wgMTGXmxf9fR,18-243-480-7807,7760.18,AUTOMOBILE
482920,Customer#000482920,Td47xMIm 6KA89Q40GJMbYsunhY06ZaPmA,15-597-251-2848,6611.46,FURNITURE
483283,Customer#000483283,"YFtuG5fV1dbZ9 L3rARBXUut8D9,uR gRp3",10-938-235-1624,6297.38,MACHINERY
485675,Customer#000485675,aekoCiJeByFXq A40Hw,28-979-567-8173,8996.27,FURNITURE
486543,Customer#000486543,nIa7SNwddWEwrnaY0nUesJUaULEfYtqRrpZ y,33-214-691-5600,1689.82,HOUSEHOLD
491614,Customer#000491614,i94npp3u1TT9cW9cy,16-418-493-9606,1143.05,HOUSEHOLD
492336,Customer#000492336,eiNW7xCciA0hqKdUK qtNqrDIOqlTjhEH0,32-911-810-3033,1492.40,HOUSEHOLD
630273,Customer#000630273,I4TcCziqpBPLW6rIocTU 1EXj VnUpMQiSEtE ,25-514-487-7553,9080.30,BUILDING
632426,Customer#000632426,"pqKr5NvS,SLKT6A5K2wOqLoJz",16-215-891-8347,1869.20,FURNITURE
635450,Customer#000635450,"REkLjQ5Q,RQedfPbDLr5zD",34-103-855-9223,9421.74,HOUSEHOLD
635456,Customer#000635456,3nG3tR9JKLkxo149gie70SarTuhM,13-771-237-6256,-398.90,HOUSEHOLD
639110,Customer#000639110,4Rf3DkzYQHBJ1Se3lKBkwFXm9q9WkE2pwTQb4b,33-491-658-1700,1381.26,FURNITURE
640774,Customer#000640774,fshPa2VbgAmHOBYw02hq66gBJFFIc,15-123-750-1062,3913.05,HOUSEHOLD
640838,Customer#000640838,UFsEJ9W2D6N2SnZQhUSG1,31-110-521-7911,1420.79,MACHINERY
643048,Customer#000643048,AefLwtmXJrZbEF44,31-817-446-7079,9096.97,BUILDING
870163,Customer#000870163,QG2qo5q2SuMfbp7rllo,26-782-124-7830,8455.80,MACHINERY
870529,Customer#000870529,qF4iU44s6UjDJO96zkqKDqbaExfXWKa2e9B3rn4,10-427-449-8022,-493.11,HOUSEHOLD
871593,Customer#000871593,tG38KLB5ZHew2N p1oKgiGjd9 j9F5,22-502-759-1398,175.37,FURNITURE
874027,Customer#000874027,"74xHIJ Yu5,OOW5hJmztHGe K7",26-635-940-4973,4758.78,FURNITURE
877858,Customer#000877858,W4lvbWNWngg2TnY4KkX8vihEpdXbW ,14-689-976-4421,4372.42,BUILDING
879081,Customer#000879081,AQsSyNbUQfGk3XhI9DcM4Fb4GcighnLUmbP,27-350-479-2361,3892.69,HOUSEHOLD
880496,Customer#000880496,"EBZTuMhi05yuO,dQ8jCJENNiiWbdo5pSMJnk",18-151-787-2005,1268.38,BUILDING
882318,Customer#000882318,17EfwumLPGBOp,33-884-689-6853,7138.01,MACHINERY
1145122,Customer#001145122,cOmkyrnrKftgyWKqbcxWnc5593THml2,28-529-285-6535,-854.49,AUTOMOBILE
1146875,Customer#001146875,"StvIRu3qy E,1D7lPIzxmT7",25-906-434-3763,3555.23,MACHINERY
1146901,Customer#001146901,"ibAQCqNPQC,kuUCE",11-501-217-6771,7987.33,AUTOMOBILE
1149460,Customer#001149460,"YzWFHx0u,Y0mpx",32-426-954-8732,5547.87,MACHINERY
1150028,Customer#001150028,Q4YyQzxXkJ5adyZLwfI8xDt4xnKS1rTMNk8,22-630-317-6242,2906.32,MACHINERY
1153031,Customer#001153031,OdZyF5wo06M6cyeo83pPPZb5u7,33-399-387-8004,8102.25,MACHINERY
1153234,Customer#001153234,WeAv6GJIFf3W,34-116-536-5702,7993.15,FURNITURE
1222675,Customer#001222675,"9KYtLD4B,cKW",29-937-987-2121,3564.68,HOUSEHOLD
1223425,Customer#001223425,"uBsymWSR4L,2lBbU21xZp0spgA3E98ZRDXr",27-966-164-1335,9311.36,BUILDING
1223465,Customer#001223465,"7,mjs2ZlUvnYjTb6Tk1MDdkhjC",20-235-413-5746,-166.05,AUTOMOBILE
1224268,Customer#001224268,QFiGqKSGOuggR5ny2yF0vE2hxz,17-220-128-3629,9546.66,AUTOMOBILE
1225506,Customer#001225506,"e,dJ9c6jr804VOTY9Jk7VYQ iSEgo9a",22-706-627-1999,-453.05,HOUSEHOLD
1225569,Customer#001225569,"uWbaFvmI2pGjDjmnD2ZXPEP 8Gxc,Y5",11-410-672-5777,8314.46,MACHINERY
1226505,Customer#001226505,"x,wO3kP3tdw8tla7qvl8MJ",28-715-668-4768,9699.67,FURNITURE
1226723,Customer#001226723,"hLESYHT,QxYHZrGHpcK02LGxEPGf",24-158-954-5419,6441.60,BUILDING
1227589,Customer#001227589,IWe95GIuLWwJGhTF50NG8KcQnb8Dzj,25-676-712-4284,3637.68,BUILDING
136936,Customer#000136936,DPsYzSVZrunUfD6khuBOL1knXOsnceVJ9yh,24-790-543-5558,8065.80,FURNITURE
138166,Customer#000138166,"e09WDUElU2oVEAv9Nvxpg7AxGsdgp,Q",12-287-427-4455,-366.00,MACHINERY
138247,Customer#000138247,1JgBWiXxLX1hr,18-801-545-7955,3366.27,AUTOMOBILE
138698,Customer#000138698,"joS8z4Ca7IH nOPR7zOtMKvcci,P Atm",20-901-699-8133,8192.75,MACHINERY
139507,Customer#000139507,UQbz5QjOVqWOoT7QnEWDGHI,17-810-143-7063,871.63,BUILDING
140163,Customer#000140163,RbcF4boTAz,21-987-293-9097,2473.26,FURNITURE
141268,Customer#000141268," conw31ajrfHlG3prhdFfiIr3Axbhx",22-440-336-7297,6820.76,FURNITURE
145607,Customer#000145607,"tiFNWKMh,P4nrllC024JG",17-988-955-5450,7229.79,BUILDING
146177,Customer#000146177,S8oMKWZWUfil7SSipABFMmfBVNizagmBnV2NqibJ,17-823-912-2161,6065.76,MACHINERY
147244,Customer#000147244,Elpr6A8Zq41KVN6gVeuAl9ytBqQZMlf,28-200-572-6149,9748.38,HOUSEHOLD
149803,Customer#000149803,"v2dE uv4v0,Xxkv3Ziw8,jyl",23-466-245-5785,9204.81,BUILDING
768144,Customer#000768144,PUCYl9IWUEaEaJHzp,18-231-767-2547,7958.89,FURNITURE
768810,Customer#000768810,6QzhIgkbouuIK,23-563-371-2211,7494.25,FURNITURE
769778,Customer#000769778,HCBOkUSXyWCgUvnorQQTEEAx1PdoBr18ixW,34-191-140-8171,1864.09,BUILDING
774182,Customer#000774182,"raTN6O,PVqIqqOewVouv",33-953-452-5077,1846.32,BUILDING
774296,Customer#000774296,"aInKg9XhV7rH6Yp6lTDYPlGwVs,H",28-804-655-1480,6076.18,FURNITURE
774484,Customer#000774484,iKlRSgfO6vhKDUN,32-597-292-8098,5815.57,BUILDING
774783,Customer#000774783,Ob3JAS4c6w46fdUxR0S2ojD0YcVQnL,33-652-345-5631,3769.48,AUTOMOBILE
778271,Customer#000778271,8kj3Law95OB7r2dCzAvS12,20-818-542-9184,6800.53,AUTOMOBILE
778491,Customer#000778491,JTjguPNimd,14-726-352-9610,1447.71,BUILDING
779241,Customer#000779241,h0gSsZ NbMpS9ffdyKC,15-479-927-1106,9603.33,HOUSEHOLD
945925,Customer#000945925,"HqW8fAPrGMT,9n5yfx24qGMCM3oWB4,1",31-936-350-8483,9541.01,MACHINERY
946370,Customer#000946370,8Q5jHuv1w9bcGC,24-730-256-7498,7233.81,FURNITURE
946600,Customer#000946600,6hpeAr4ldCBrWnt8ha,22-643-451-8157,6149.57,BUILDING
947754,Customer#000947754,"nUYP2x9wFz,ZxwJdGwXwe",29-982-829-5313,5965.13,AUTOMOBILE
948166,Customer#000948166,KQXFEyo0feDyDI6R0r,17-262-521-6167,9307.00,MACHINERY
949411,Customer#000949411,20jkCBqH931MSJBN9DRubytFrSDQMGKmV,16-631-707-6398,3221.96,MACHINERY
950659,Customer#000950659,"eVRcy6NKCuc1bQnCwxwcQPR,LeDDmhRko7fk",15-668-617-7254,645.88,BUILDING
950969,Customer#000950969,0GZGPwNbn97ZRoCuFIbMUdG4WlBaM8vzlmClKo,26-181-716-6477,3537.25,HOUSEHOLD
950982,Customer#000950982,ZRmhvmdV97vk2lW1cfkhySowpLNty8uETYi,29-569-846-2134,3264.16,FURNITURE
951843,Customer#000951843,"F0BJf NP,kJO8050X39CIIZDXfVhI",15-357-286-8693,3500.58,AUTOMOBILE
953441,Customer#000953441,LjIzUKhrfgGGc43UDsu3 kPNLLq3aMwhz77P,29-273-960-2807,8849.19,AUTOMOBILE
953562,Customer#000953562,E9BdyAIFtwzb ,22-514-352-6389,3.27,BUILDING
956745,Customer#000956745,ZEgmo84VKYhchUK1wEhDXQlENb47C6ZJmL8tF,32-219-199-7616,9159.25,BUILDING
956784,Customer#000956784,6nh2MZ97tbH972aOfYzL7SXDN LE6wdU,34-347-142-1489,-668.92,FURNITURE
957099,Customer#000957099,"9tKbf2,9rkQc6rCAXfUXTeGauJee",15-624-577-5206,5778.24,BUILDING
957565,Customer#000957565,"9xqtTJKNuP7Zew2OukWufvy,GOKQUVlHoh",28-564-751-8151,56.50,AUTOMOBILE
958093,Customer#000958093,"TPqB WANeAKJ18fokmZ4yMZmh2T,ZE4Di",16-116-404-7080,5514.94,FURNITURE
958503,Customer#000958503,e00FQ14SBDkKX5QPmHhIib,33-138-453-9506,4199.29,AUTOMOBILE
1095106,Customer#001095106,oXdQq5OBwdaWGHIzpW2NIpMXuDPjhE,18-737-998-5552,775.26,AUTOMOBILE
1095714,Customer#001095714,QVN0q4zOW6oVVt39QOpBGm,33-326-668-5238,6025.95,MACHINERY
1096621,Customer#001096621,w232uxo2HG9lMAU2u YIeV9P34SlmQiyH6Z,24-120-247-2628,8776.27,AUTOMOBILE
1101817,Customer#001101817,"8 xYK,flU5UJkWiZqy1pxXkRyk2",16-369-870-4391,3368.29,FURNITURE
1102055,Customer#001102055,FLwSSWk9XidNhQLPkmhSveMYHz4gah,28-988-245-7122,2572.87,AUTOMOBILE
1102512,Customer#001102512,IkJsrsFY8k55iUYKvOVdV8hEdKcRjg,28-378-831-1712,4885.46,FURNITURE
1103214,Customer#001103214,"oE2xXvm,Y80RC7friiLqKwwiZ9jPnJ1UbC",13-124-714-2762,-182.57,HOUSEHOLD
1105117,Customer#001105117,"1TTmKbEWMzxaRAdpQ,N",21-568-699-7638,5289.67,AUTOMOBILE
1105158,Customer#001105158,A9bMN7QYBfHq2S1l,27-649-311-7352,4444.18,MACHINERY
1105900,Customer#001105900,7fUqQ xJHEc7KIw9w7KaVF5r,16-847-400-6661,5533.52,AUTOMOBILE
1106777,Customer#001106777,iBcs1lYkLjJSMfT81vMS0bw8 QOCTPwcru1fCIS,28-223-667-2916,1766.77,HOUSEHOLD
1108632,Customer#001108632,avdOSZBJqEtQV,12-379-787-4575,8890.66,HOUSEHOLD
1109126,Customer#001109126,"FwbNar8GH,yBJNHk38HYtPtReR6Tg1debZR7",23-443-283-4602,1140.00,AUTOMOBILE
1321092,Customer#001321092,PQNmuGAg1PlziGRo9UkytY9GsVZA4,31-959-872-8984,6758.00,BUILDING
1321844,Customer#001321844,IZXGDjDOqJ,28-534-643-4111,5088.55,FURNITURE
1322820,Customer#001322820," ViqfYsdt2WoHS4mM0FYj0sLzE3ha5ib",20-873-801-2425,495.92,BUILDING
1325750,Customer#001325750,"ziLnzBFlaOQ6 ,vl3VyIXp,VEiJ",32-285-120-8024,5005.66,AUTOMOBILE
1327713,Customer#001327713,XpwRzxuTSZ,23-393-631-2805,7985.45,FURNITURE
1329253,Customer#001329253,PKSN88cEdC2mJWKY2p7IsVl2L1,17-261-495-8989,1354.63,FURNITURE
1331259,Customer#001331259,H6JXc5 sKtMm5Rms9sTkjXJCM54soUvKNM0U,31-999-218-1440,-700.47,MACHINERY
1331341,Customer#001331341,y6YY0q9XTd3 8WzWiK5Z30i7lzT68Gd,21-313-662-9787,-899.03,HOUSEHOLD
1331488,Customer#001331488,rZS9GHUDaJfI4WGFh0hBwPpvWYNCQOWkOA6b,33-711-776-1085,1487.73,BUILDING
1455141,Customer#001455141,gaSAO0jyTrCnDRrkQczCK,23-843-949-2542,2906.32,HOUSEHOLD
1455142,Customer#001455142,R70tUbA9bKc901pmuGcmmaFHrXc1PH,16-337-586-7504,4533.95,MACHINERY
1458001,Customer#001458001,fUGTSw13f736Yy0FWXpre4jgXzIRZrsTMhnxIq2Z,34-213-564-3486,269.19,HOUSEHOLD
1458478,Customer#001458478,T1f2huQMTxxrfC52X,21-398-499-1094,1180.08,AUTOMOBILE
1459075,Customer#001459075,rSdk7bvj5e0or0jp8TklH5ywt4v2oa8yC,23-236-404-1316,1150.31,AUTOMOBILE
1460110,Customer#001460110,EXrUAsYgqeluPrjo17MJZuSFyCK g,17-682-127-9944,7875.20,FURNITURE
1460935,Customer#001460935,TKt0sih64Z0a aB0hYswimVskDSKuPLhTHRTYVJ3,27-581-405-6574,606.21,MACHINERY
1463571,Customer#001463571,"gCW2ibUXP,3P7zFQjPoIPp0hgM4U0y3vf",11-344-124-8598,3576.75,MACHINERY
1466774,Customer#001466774,"UOE32FZSodMvAk,bTR2S2W",32-604-608-9492,3437.34,HOUSEHOLD
1466828,Customer#001466828,3PbI5X4dUsft8pNfNPWAo8,20-105-753-1048,2061.30,HOUSEHOLD
1467350,Customer#001467350,sB4VHBo7e6DH9Q m1z,19-729-212-1521,6869.06,FURNITURE
1468328,Customer#001468328,CFPXN0dxF2bYqQG2COUp4Ldwr v7WDBS,12-245-928-8316,1290.26,HOUSEHOLD
2273,Customer#000002273,"tlJ Spx34dK3PTzZM,Jss8qKUWwrSgh5",12-402-834-6543,7387.59,HOUSEHOLD
3608,Customer#000003608,8 RbsqC7BHKMVpeU7pqTb,23-670-578-1518,8939.26,MACHINERY
4307,Customer#000004307,"Uo8j64CX,9mpN5TcgtQShG3lShDkTVSY",23-371-793-9782,6687.87,BUILDING
5020,Customer#000005020,gulZnlBSTNVUMgPZirxy0of7TQn,33-165-118-3358,2374.28,FURNITURE
5207,Customer#000005207,YHWHLOCpNC7dvB,24-520-358-7825,4179.42,AUTOMOBILE
6384,Customer#000006384,"eRUjfmK9XOnuIxULs,H3g2jasWFLc",33-767-423-3297,1756.89,FURNITURE
